temp_c,humidity,pressure_mb,wind_kph,precip_mm,latitude,longitude,depth_km,magnitude,final_label
16.2,32.0,1037.6,64.9,0.0,52.404,160.49,10.0,5.2,2
39.9,47.0,955.9,73.8,3.3,51.9161,159.6644,35.0,4.1,2
13.7,68.0,1025.1,38.0,3.9,54.4173,-159.9264,35.0,3.0,1
1.8,71.0,1041.1,23.4,13.4,14.1712,-93.0594,10.0,4.9,2
9.0,98.0,1047.8,62.3,8.4,51.2965,160.6628,10.0,4.5,2
9.2,36.0,976.2,98.0,10.2,52.3185,160.5619,24.34,4.3,2
3.6,97.0,997.3,22.8,19.5,30.0948,-135.9731,10.0,4.3,2
6.7,87.0,995.3,90.4,15.9,52.7504,160.516,29.234,4.5,2
35.2,43.0,961.7,48.1,0.4,5.2089,-73.6458,146.8,4.4,1
24.5,60.0,1048.5,81.0,3.9,50.8173,157.7211,39.461,5.4,2
29.3,40.0,1012.7,19.3,5.7,-21.2858,-173.7157,10.0,4.6,2
34.6,45.0,955.7,5.9,7.1,52.5477,160.979,10.0,4.0,2
34.8,86.0,974.2,90.5,0.2,28.2622,101.9056,10.0,4.4,2
32.3,52.0,968.8,81.6,2.4,52.6215,160.791,10.0,4.7,2
21.6,50.0,959.7,11.1,10.0,40.3645,52.7567,10.0,4.1,2
22.0,87.0,979.6,80.7,0.7,13.5047,-90.8972,35.0,4.1,2
31.3,35.0,1018.1,74.0,13.3,14.3891,-90.7527,10.0,4.0,2
11.3,91.0,1039.7,89.3,9.0,-12.9588,166.6198,80.429,4.8,2
17.1,72.0,1019.3,46.5,16.8,52.3235,160.747,10.0,5.0,2
23.3,56.0,985.9,75.1,10.5,50.8236,157.4965,53.408,6.0,2
18.8,31.0,1022.4,70.5,4.1,13.9837,-92.6692,10.0,4.4,2
14.7,94.0,973.4,8.9,1.7,37.3898,141.8091,47.295,4.3,1
31.3,87.0,974.4,11.4,4.7,-18.778,-177.1167,347.927,5.4,1
37.7,41.0,985.7,97.3,6.5,54.1331,-159.9529,10.0,3.8,2
7.5,67.0,964.9,29.9,7.1,53.063,161.0883,10.0,4.2,2
28.5,81.0,1040.9,2.7,14.8,51.3663,159.7691,35.0,4.2,2
28.8,86.0,1024.1,32.2,7.3,51.4743,159.7178,26.077,4.5,1
5.1,51.0,1023.5,98.4,4.7,36.1631,139.9632,77.977,4.1,2
9.4,61.0,999.3,96.5,1.3,-24.2844,-67.5517,175.011,4.3,2
21.1,72.0,1048.6,94.9,5.6,52.1191,160.5316,10.0,5.4,2
12.3,89.0,991.6,1.1,14.6,-26.4575,152.127,10.0,4.9,2
12.0,33.0,956.1,42.4,3.1,19.5495,-64.4043,36.0,3.72,1
25.7,31.0,1045.9,40.8,4.6,52.6981,160.8332,10.0,6.6,2
21.2,63.0,976.1,19.1,15.3,52.4341,160.8231,29.902,4.2,2
20.7,24.0,1012.4,15.9,6.8,51.5793,161.3969,10.0,4.3,2
23.1,72.0,1024.5,64.5,9.7,50.3319,159.625,10.0,4.4,2
15.5,57.0,1015.5,22.6,14.2,49.2109,156.415,35.0,4.1,2
25.9,44.0,983.5,47.1,8.9,27.7547,139.7373,490.607,5.1,1
10.8,94.0,1021.9,8.1,8.2,18.4405,-68.8031,123.0,4.24,1
1.4,50.0,963.9,36.8,5.4,49.9667,157.3558,11.862,4.8,2
34.7,20.0,1025.9,21.4,6.0,51.6647,159.923,10.0,4.4,2
8.9,67.0,1004.6,76.6,13.8,54.5052,-159.8552,35.001,3.2,2
29.6,74.0,1041.3,85.1,19.4,-56.7459,-26.9389,138.477,4.9,2
31.1,67.0,1006.1,79.1,12.9,54.4613,-160.0262,35.0,3.0,2
33.9,89.0,955.1,2.5,17.2,50.6307,159.9132,10.0,4.0,2
8.2,63.0,978.1,20.3,18.2,51.7884,160.0855,10.0,5.3,2
39.6,68.0,968.9,5.0,18.4,51.6249,159.8114,27.973,4.5,2
11.8,82.0,967.2,3.1,6.7,-9.3869,-71.6812,314.66,4.1,1
0.6,94.0,1022.8,80.1,0.0,50.4858,-173.0601,10.0,3.5,2
13.6,69.0,1049.1,78.9,4.1,-22.4155,-65.8454,260.716,4.8,2
18.3,48.0,953.3,96.8,3.5,36.6186,71.4303,112.7,4.3,2
0.8,100.0,956.5,57.4,1.3,52.0859,158.9701,51.775,4.4,2
27.6,76.0,1027.4,47.2,3.9,50.8744,158.6797,10.0,4.2,2
6.8,100.0,950.6,76.0,2.9,29.3941,130.4834,35.308,4.4,2
8.4,64.0,1008.8,40.1,19.2,-57.7302,157.6717,33.485,4.2,2
34.5,32.0,1020.5,72.6,4.1,13.9144,144.8281,10.0,4.1,2
37.2,92.0,978.9,2.4,3.7,18.4248,-102.8522,10.0,4.4,2
28.5,69.0,971.8,78.6,5.8,50.9945,159.2193,10.0,4.5,2
9.2,44.0,988.1,11.2,4.2,51.5482,159.6724,10.0,4.9,2
35.2,33.0,1031.3,76.4,11.7,50.5297,159.7647,10.0,4.2,2
18.8,67.0,995.2,4.1,7.5,52.6898,160.7912,10.0,4.3,2
25.7,65.0,1045.0,15.4,10.1,-6.8978,129.9973,108.8,4.3,2
11.8,72.0,970.7,14.1,17.7,29.8542,138.7888,420.468,4.1,2
1.5,74.0,1005.5,41.7,18.7,8.515,-102.8357,10.0,5.4,2
29.4,68.0,1035.4,8.9,11.1,79.298,2.5634,10.0,4.4,2
17.5,66.0,1029.1,85.1,14.5,52.4282,160.6807,10.0,4.6,2
21.4,95.0,962.5,10.3,18.0,11.0639,93.0478,92.727,4.5,2
3.8,60.0,989.1,5.6,7.1,51.3884,160.0065,10.0,4.2,2
36.5,59.0,1021.5,99.4,11.2,49.2099,156.3941,35.0,4.4,2
-0.2,34.0,1004.7,14.3,11.7,51.3816,159.1864,35.0,4.5,2
4.7,36.0,950.8,22.1,17.0,-21.7142,-68.4897,118.465,4.7,2
8.0,75.0,963.2,53.2,5.7,52.7758,160.6391,29.606,4.8,2
14.9,28.0,1014.8,45.9,18.4,-41.2658,-88.2075,10.0,4.6,2
-0.2,47.0,1037.9,2.6,12.3,21.7329,95.7478,10.0,4.0,2
38.7,68.0,1039.2,85.2,7.8,51.6105,158.4606,51.492,4.3,2
34.5,53.0,1007.5,99.6,13.4,28.0333,58.9875,92.152,5.6,2
30.4,25.0,962.5,75.7,1.9,-32.4984,-71.4922,69.685,4.3,2
15.3,69.0,1034.3,90.7,20.0,-23.9969,-66.7009,196.538,4.4,2
0.8,41.0,1002.3,93.1,8.4,-0.9703,120.344,45.798,5.0,2
5.1,92.0,988.1,99.6,4.4,40.7746,28.3086,10.0,3.8,2
39.1,56.0,1019.3,92.8,1.8,51.6393,159.7321,10.0,4.2,2
12.9,32.0,1030.8,76.5,10.9,50.189,158.1517,10.0,5.1,2
2.6,55.0,955.5,87.6,10.8,52.0097,161.0573,10.0,4.7,2
6.8,86.0,985.6,17.7,16.1,52.3296,159.8039,56.52,4.6,2
12.0,53.0,995.0,32.6,2.0,52.2873,160.2914,38.652,5.7,2
1.0,61.0,1002.7,25.6,0.6,34.0198333,-117.5901667,6.15,3.46,1
17.7,47.0,1010.8,79.3,10.0,52.3776,160.505,10.0,4.4,2
8.8,85.0,972.0,19.0,19.6,-22.7016,172.0886,30.478,5.3,2
35.0,29.0,1033.9,43.0,9.0,-44.4356,-80.3011,10.0,4.8,2
37.2,67.0,964.1,15.2,18.8,50.6536,156.7887,75.01,4.3,2
10.3,88.0,1042.8,28.7,5.2,17.916,147.4196,10.0,4.4,2
4.9,96.0,1027.2,53.5,5.1,-18.222,-175.1125,248.744,4.4,2
-3.4,65.0,1044.3,14.4,4.0,52.0304,-170.1307,35.0,5.2,1
5.2,82.0,1041.4,21.9,4.6,54.4647,-160.0576,23.852,4.3,1
26.1,32.0,972.7,7.2,6.5,52.5026,160.1267,56.44,4.2,1
-4.9,86.0,983.0,82.8,3.7,52.4679,158.9129,68.956,4.7,2
26.7,90.0,970.7,42.5,10.3,51.2314,158.3365,10.0,5.0,2
31.1,39.0,972.4,73.1,7.8,50.4101,157.5478,69.115,4.7,2
-1.4,81.0,958.2,0.5,3.1,50.1568,157.6586,26.396,4.5,2
0.0,64.0,967.3,22.0,2.0,52.8182,160.7089,35.0,4.2,2
27.9,34.0,967.6,40.6,5.0,56.3707,-152.1175,12.0,4.7,2
38.7,47.0,976.3,72.1,16.4,50.9759,159.2047,35.0,4.6,2
12.8,39.0,982.6,31.0,4.0,51.8739,160.7053,10.0,4.2,2
19.9,26.0,1030.2,78.9,6.6,-1.661,139.1902,22.133,4.4,2
11.7,64.0,955.8,86.9,16.7,52.4856,160.6764,37.912,4.3,2
22.3,35.0,984.0,0.2,12.8,52.8158,159.8236,54.694,4.1,2
5.5,38.0,1045.7,29.9,16.6,52.8855,161.0006,35.0,4.2,2
26.7,73.0,980.5,49.7,0.9,50.3121,158.7994,10.0,4.5,2
31.5,63.0,952.4,36.8,17.7,48.6205,157.4589,10.0,4.5,2
4.7,72.0,961.8,63.5,12.4,29.2619,129.4963,10.0,5.0,2
-4.0,51.0,983.0,16.7,6.5,41.1486,-116.7589,5.5,3.0,1
-3.9,39.0,998.0,95.9,19.5,44.3153,-115.1714,10.0,3.0,2
9.0,40.0,1011.0,6.0,15.7,51.6705,159.0636,35.0,4.3,2
3.9,44.0,959.2,55.4,10.7,61.6621,-149.6546,44.3,3.2,1
9.3,98.0,968.1,13.1,5.2,54.5118,-160.318,18.803,4.4,2
13.3,48.0,974.9,83.4,17.2,13.9711,92.3388,10.0,4.5,2
-3.4,80.0,975.9,84.2,11.6,42.7771,143.195,10.0,4.1,2
31.7,56.0,967.3,61.8,4.4,18.5769,147.6694,17.608,4.0,2
12.3,56.0,1037.7,80.9,19.2,16.4988,41.3271,10.0,4.2,2
29.3,96.0,988.3,93.9,5.2,52.338,160.0971,35.0,5.3,2
25.4,36.0,1017.8,3.0,18.9,52.6585,160.7935,35.0,4.5,2
38.6,81.0,1015.4,83.3,4.6,-2.116,139.142,25.187,5.0,2
34.6,65.0,972.1,12.8,2.7,51.5787,159.7664,10.0,4.8,2
16.1,99.0,1041.9,30.4,12.2,13.0045,145.5948,10.0,4.7,2
-4.9,47.0,1020.8,64.9,13.8,-8.6145,129.1101,10.0,4.6,2
32.0,100.0,1020.2,26.5,8.6,17.7236,-61.5323,35.0,4.3,1
27.0,55.0,990.1,57.9,3.5,52.177,160.5133,28.637,4.9,2
2.1,44.0,1022.8,74.9,3.8,52.7207,160.7473,10.0,4.2,2
-0.6,61.0,976.2,45.3,0.5,51.6326,159.3946,10.0,4.6,2
37.4,38.0,958.5,22.5,15.6,46.6819,152.7237,55.83,4.1,2
31.9,60.0,966.5,49.6,16.5,53.179,160.2709,10.0,4.2,2
29.4,77.0,956.8,4.1,6.7,41.1481,141.7657,59.102,4.3,1
25.0,51.0,1014.8,68.2,0.4,50.9075,159.5402,10.0,4.5,2
4.8,34.0,1008.5,48.8,4.4,51.4405,159.828,10.0,4.8,2
39.5,52.0,1027.0,57.7,13.7,33.1941,76.0704,65.875,4.1,2
15.1,88.0,988.4,45.0,13.3,50.0903,157.3962,10.0,5.3,2
11.2,34.0,972.2,84.6,19.8,51.734,159.5148,35.0,5.0,2
6.1,71.0,980.2,8.9,14.1,53.4072,159.1192,98.093,4.6,2
1.7,97.0,1048.3,61.1,10.0,51.9186,159.2403,17.275,4.5,2
17.8,92.0,1042.6,9.0,5.4,-24.7768,-177.3032,152.542,4.4,1
22.0,96.0,1002.5,14.4,10.3,49.746,155.8694,54.353,5.0,2
38.6,85.0,1013.7,54.7,7.8,-3.8592,155.1257,10.0,4.9,2
-2.9,44.0,1033.6,1.8,18.1,8.2715,58.4983,10.0,5.0,2
9.1,87.0,1048.7,38.1,8.9,52.846,160.9248,10.0,5.2,2
37.8,64.0,1027.0,11.7,4.4,50.6175,158.0024,33.576,4.5,1
-2.9,26.0,951.9,81.6,4.9,41.3988333333333,-125.9275,10.0,3.11,1
-1.1,33.0,1027.7,83.9,3.6,-46.2484,-75.5636,10.0,4.5,2
27.5,92.0,960.2,2.8,11.3,-23.9748,179.9515,514.354,4.4,2
11.9,63.0,1022.4,93.5,10.7,52.0611,160.2346,35.638,4.6,2
28.8,64.0,1026.5,50.7,8.8,53.3099,159.2493,19.149,5.1,2
-1.7,57.0,997.8,32.3,10.1,27.2889,126.5233,164.749,4.6,2
-3.4,33.0,1049.2,71.7,18.5,49.9586,158.4876,34.036,4.5,2
3.3,97.0,980.7,90.9,9.7,-24.8889,-175.6076,35.0,5.2,2
33.6,52.0,991.6,5.0,0.7,49.2197,156.2966,44.356,4.2,1
28.6,58.0,950.9,76.4,9.8,53.4831,-163.2074,10.0,3.0,2
34.5,65.0,997.9,19.9,5.0,52.2197,160.2154,46.188,4.5,1
9.9,76.0,1019.1,19.5,12.3,-30.5668,-70.822,81.115,4.1,2
12.4,34.0,1018.6,50.4,12.3,52.7787,160.924,10.0,4.6,2
-1.7,94.0,995.1,43.1,3.9,50.4891,157.8207,35.0,4.7,2
25.9,21.0,983.4,53.8,6.1,13.1882,-91.0562,35.0,5.0,2
-1.3,42.0,971.1,32.9,11.6,40.8535,-74.0507,10.0,3.0,2
29.4,22.0,981.3,73.3,10.9,52.5503,160.7051,10.0,4.4,2
11.2,64.0,1004.8,61.8,11.4,52.2858,160.5623,11.31,4.8,2
1.6,61.0,1036.3,35.9,9.5,52.6784,160.8552,10.0,4.1,2
29.6,57.0,1036.0,69.5,1.1,49.4245,157.507,10.0,4.7,2
12.0,79.0,961.6,55.4,16.5,51.3503,-176.2513,35.0,3.3,2
-2.6,94.0,950.8,80.4,7.9,51.7477,159.2314,35.0,4.9,2
19.5,31.0,1046.2,74.5,14.4,39.2112,142.7934,34.179,4.5,2
32.5,59.0,981.0,20.0,9.5,18.6149,-72.2148,10.0,3.9,1
32.8,64.0,953.0,67.9,9.3,9.0125,123.9512,541.718,4.2,2
6.1,91.0,1000.6,15.5,12.8,52.5119,160.9786,10.0,4.6,2
-1.6,29.0,985.6,30.5,14.5,51.1255,157.1559,87.453,4.6,2
28.2,79.0,1042.0,2.1,2.3,0.1693,121.8634,213.526,4.2,1
38.1,61.0,1009.1,28.5,6.5,19.5268333333333,-64.4146666666667,20.36,3.37,1
18.9,24.0,1042.1,75.0,18.9,51.1538,159.6239,10.0,5.0,2
0.2,26.0,969.6,92.5,18.0,51.4757,159.6917,28.297,4.9,2
33.7,65.0,973.0,6.4,7.4,52.2821,-169.4369,33.392,3.8,1
38.6,31.0,997.5,62.8,9.1,51.4578,160.565,10.0,4.1,2
-1.2,47.0,976.4,36.4,15.9,53.0173,159.5249,73.11,4.3,2
0.6,68.0,1038.7,71.1,19.4,-7.7403,127.6824,133.38,4.5,2
19.5,75.0,982.6,10.1,19.3,-26.765,-178.3255,292.157,4.4,2
1.1,63.0,971.3,1.0,12.5,51.5918,-175.2628,33.506,3.0,2
34.3,87.0,990.6,18.1,11.1,9.4795,-84.2616,10.0,4.0,2
15.7,88.0,957.9,98.4,17.2,18.0473333333333,-68.0123333333333,52.12,3.19,2
19.8,21.0,987.7,20.4,16.5,51.5532,160.0876,10.0,4.6,2
2.2,80.0,956.7,45.7,3.3,51.5614,159.0909,35.0,4.1,1
32.1,25.0,1012.2,91.2,1.4,50.4576,157.2437,35.0,4.6,2
6.9,58.0,1027.9,48.5,9.9,52.0002,179.8605,133.726,5.9,2
-3.6,80.0,1014.3,51.5,10.8,54.5345,-159.7624,11.1,3.0,2
10.3,85.0,1016.7,47.5,3.3,19.1348,-68.0878,48.0,3.5,1
24.7,70.0,961.6,88.4,12.0,53.101,160.7831,29.886,4.1,2
2.3,58.0,950.6,48.2,13.3,-62.5639,-159.07,10.0,4.6,2
1.3,23.0,984.9,18.2,5.1,51.804,158.9139,35.0,4.5,2
-0.7,74.0,1031.6,5.8,16.8,4.2141,126.6853,50.309,4.5,2
4.5,25.0,965.5,45.7,3.6,-48.5895,124.7217,10.0,4.5,2
19.4,49.0,1034.0,29.1,9.4,-1.9627,140.7011,10.0,4.7,2
16.9,34.0,993.0,65.7,12.6,52.2281,160.8165,34.499,4.2,2
6.2,63.0,1023.0,74.8,7.3,51.4861,160.287,10.0,4.1,2
33.3,72.0,1041.5,25.9,5.7,-7.5417,128.5011,151.946,4.2,2
16.5,73.0,1001.6,15.0,14.4,19.3325,-66.2576666666667,26.17,3.03,2
-1.3,89.0,1047.0,27.8,8.1,51.6804,159.8877,33.748,4.3,2
24.6,82.0,991.0,66.2,9.4,14.4468,-90.6549,10.0,3.7,2
6.1,89.0,984.8,35.9,15.8,52.886,161.3167,10.0,4.4,2
16.4,24.0,1003.9,56.3,16.1,52.6369,160.1565,35.0,4.4,2
9.2,31.0,951.7,51.7,12.8,53.2871,161.6454,10.0,4.7,2
2.8,79.0,1039.8,58.2,17.5,19.652,-66.1565,37.0,3.48,2
-2.2,39.0,1008.4,81.3,9.5,54.4885,-159.9277,36.7,3.3,2
27.2,74.0,965.3,82.6,5.3,52.9914,161.2738,12.541,4.7,2
21.5,87.0,1038.9,98.8,18.8,52.5726,160.2884,34.87,4.5,2
28.3,57.0,1041.0,69.6,12.6,54.5954,-159.628,35.0,3.6,2
-2.8,99.0,1042.6,10.0,10.7,52.4463,160.4617,10.0,4.5,2
-4.4,72.0,977.5,86.9,14.0,-57.1107,-67.0691,10.0,5.7,2
-3.4,70.0,1037.7,14.4,0.8,-57.7718,157.7252,17.0,6.2,2
14.9,88.0,969.1,44.7,12.2,49.6092,156.5584,35.0,4.7,2
29.6,67.0,1008.9,89.8,4.2,54.615,-160.3866,35.0,3.2,2
33.2,63.0,971.0,1.1,12.4,54.5467,-159.8718,31.435,4.1,2
35.5,26.0,1047.8,13.3,5.3,51.3983,159.6883,10.0,5.3,2
33.9,27.0,963.2,87.0,10.9,52.273,160.0847,35.0,4.2,2
35.6,69.0,1039.0,86.9,10.7,19.4056,-64.7958,37.0,3.85,2
26.3,99.0,1033.0,94.4,15.7,27.1532,-175.1954,10.0,4.5,2
30.4,86.0,1046.6,78.4,7.3,30.629,140.1616,10.0,4.5,2
29.1,85.0,1021.8,58.9,9.9,53.2505,161.1095,35.0,4.0,1
9.7,72.0,970.5,59.1,18.2,54.3751,-159.8531,28.421,3.2,2
24.2,75.0,1003.2,62.8,7.6,53.2463,160.8246,35.0,4.2,2
21.0,32.0,1049.5,63.9,12.1,-35.4292,-71.2382,99.625,4.2,2
23.0,56.0,954.1,76.0,17.3,49.9413,158.4115,10.0,4.3,2
38.5,97.0,969.8,43.2,3.4,52.0837,158.9687,70.873,4.1,1
22.6,69.0,967.4,71.6,15.9,41.8352,140.6532,132.836,4.1,2
6.6,29.0,971.9,45.3,3.8,52.7654,160.6993,10.0,5.1,2
29.8,46.0,980.8,61.1,13.7,2.9503,126.4907,72.855,4.2,2
28.5,42.0,1017.6,91.6,3.6,50.1261,156.8098,59.048,4.2,2
6.9,58.0,964.2,51.8,18.4,52.8983,160.6814,10.0,4.3,2
5.0,82.0,1036.4,9.8,19.9,15.3791,-104.1673,10.0,4.2,2
5.0,52.0,1030.4,89.9,17.7,52.6161,160.8295,10.0,4.4,2
5.8,71.0,955.0,83.2,6.8,13.1505,-91.072,35.0,4.3,2
6.5,36.0,1031.2,93.9,14.6,51.8718,158.3396,43.391,4.4,2
-2.4,78.0,990.3,50.2,18.4,9.7795,126.3166,35.0,4.5,2
12.0,52.0,964.2,84.6,13.4,23.9229,121.4912,19.75,4.4,2
6.6,38.0,1006.9,6.0,19.5,49.7286,158.5829,10.0,4.2,2
17.7,50.0,969.2,96.0,4.6,54.0611,-159.8434,10.0,3.1,2
26.9,66.0,956.5,8.4,9.5,10.6993,-85.2721,16.868,4.3,2
9.6,32.0,1036.0,49.9,19.4,-17.2837,-178.5077,550.557,4.3,2
5.7,82.0,972.6,26.5,9.4,60.031,-151.4377,40.3,4.0,1
20.9,35.0,976.0,31.9,18.6,46.5459,151.4305,74.0,5.8,2
2.9,95.0,988.0,85.2,4.6,51.3109,160.9569,30.941,4.1,2
37.9,33.0,1044.4,59.1,6.4,54.4663,-159.8944,37.134,3.0,2
8.3,54.0,1033.6,13.5,6.5,50.6173,158.465,10.0,4.4,2
7.1,80.0,966.3,48.3,13.8,16.3136,40.8407,10.0,4.4,2
-4.5,36.0,1007.4,40.5,17.4,53.6598,-166.9808,100.208,3.6,2
-4.0,40.0,957.7,36.3,0.0,50.4377,157.4172,35.0,4.1,1
6.0,25.0,1022.4,73.5,9.6,53.4092,-163.5888,10.0,3.7,2
-4.0,81.0,989.9,32.5,6.0,3.1772,-31.4065,10.0,4.8,2
30.2,97.0,1005.8,36.8,10.5,-8.8197,124.2686,105.059,4.3,2
4.1,78.0,1030.9,20.1,0.4,52.4751,160.5097,38.834,4.1,1
-2.3,69.0,1030.5,50.6,18.5,52.2219,158.5724,10.0,4.3,2
17.1,93.0,969.9,60.5,18.4,18.5951,-68.8185,151.0,3.69,2
11.9,91.0,982.4,65.0,1.0,-16.8234,-173.6765,41.284,4.5,2
14.6,42.0,995.3,57.0,3.1,51.7582,159.5458,60.563,4.6,2
1.0,45.0,1037.7,79.9,9.7,-20.3338,66.2018,10.0,4.7,2
-2.1,22.0,1039.8,13.5,4.3,51.8115,159.312,24.395,4.4,1
31.9,83.0,982.8,82.4,4.9,51.5403,159.858,20.855,4.3,2
-0.9,63.0,1033.7,24.1,18.5,49.4694,158.9068,10.0,4.4,2
2.9,55.0,974.8,98.6,11.1,4.3502,-76.167,156.056,4.7,2
20.9,60.0,1049.2,79.7,19.4,54.3922,-159.996,35.0,3.1,2
9.5,20.0,991.8,69.2,15.9,52.7946,159.266,67.395,4.5,2
14.0,80.0,958.8,53.3,11.7,-23.298,-177.1322,185.588,4.5,2
34.6,45.0,982.0,20.7,17.8,39.2201,-99.4601,11.695,3.0,2
2.4,34.0,1006.8,59.1,14.2,52.4484,160.8817,10.0,4.4,2
14.4,67.0,990.6,75.0,6.0,18.9015,-65.3213,51.0,3.52,2
37.2,84.0,954.5,63.5,18.6,50.9796,158.2957,35.0,4.4,2
17.0,79.0,991.4,15.2,19.5,54.6344,-160.5807,7.93,3.1,2
39.4,43.0,980.6,83.4,4.2,2.0474,125.3293,135.403,4.0,2
-0.7,89.0,1039.6,74.3,19.4,41.1938,-116.6901,9.7,3.1,2
22.8,99.0,1001.7,34.5,7.6,-2.8451,129.5201,10.0,4.6,2
20.0,94.0,1045.4,56.8,4.6,51.3019,159.2558,10.0,4.5,2
22.6,95.0,971.6,80.1,4.6,18.0265,-68.7603,87.0,3.94,2
8.4,37.0,1046.2,70.1,7.3,2.7147,-31.2289,10.0,4.5,2
39.8,46.0,974.3,90.3,18.1,51.5499,159.5243,10.0,4.8,2
21.2,73.0,983.0,71.7,5.1,51.6218,159.2507,35.0,4.2,2
37.8,93.0,1047.7,7.4,2.7,44.8115,-111.5189,12.506,3.2,1
-4.8,79.0,970.4,66.8,14.7,19.0305,-64.4108,68.0,3.91,2
23.1,79.0,1030.1,35.7,13.4,51.4903,160.8763,10.0,4.3,2
10.8,44.0,968.1,72.0,14.2,-15.2903,-177.1887,414.82,4.3,2
-3.3,53.0,1006.4,40.1,12.6,-24.2597,179.3171,532.852,4.6,2
20.6,43.0,995.6,46.3,0.4,24.1225,121.8548,29.751,4.2,1
9.8,82.0,980.3,86.9,11.2,9.4941,-40.9517,10.0,4.4,2
2.8,49.0,1024.3,94.0,15.3,54.5762,-159.9767,30.235,3.6,2
4.6,80.0,989.2,63.2,16.3,-60.6025,-25.8034,10.0,4.3,2
15.3,27.0,1037.7,19.1,10.3,52.3212,160.5594,10.0,4.9,2
23.3,47.0,1004.9,80.8,7.2,52.5477,160.5014,40.23,4.3,2
33.5,36.0,1004.2,53.7,1.5,52.372,159.9301,37.852,4.2,2
22.7,77.0,1004.3,39.2,8.7,2.5627,128.1676,136.641,4.7,1
33.1,71.0,953.5,49.6,2.1,53.2864,168.4951,10.0,4.5,2
18.7,88.0,1022.7,55.3,15.4,37.1957,69.5801,10.0,4.6,2
27.7,74.0,1021.6,35.3,18.1,3.3132,-84.1259,10.0,4.5,2
11.0,55.0,992.2,7.8,13.6,13.4673,-92.4823,10.0,4.2,2
14.0,59.0,1003.4,97.2,8.5,19.3568,-64.8046,63.0,3.6,2
20.5,93.0,1033.4,3.8,11.4,51.8804,-174.2489,81.924,3.2,2
9.9,89.0,994.8,33.2,11.1,2.5294,-79.7497,10.0,4.8,2
-4.7,85.0,1000.5,84.1,14.8,54.5062,-160.0729,35.0,3.1,2
5.3,51.0,975.8,30.3,1.5,36.3665,71.0806,115.516,4.1,1
18.8,38.0,1019.4,97.2,6.3,52.4441,160.7128,10.0,4.0,2
-4.1,36.0,955.4,71.2,3.6,-19.0881,43.7141,10.0,4.6,2
10.6,54.0,979.8,1.1,11.2,-57.6714,157.9909,10.0,4.2,2
36.1,79.0,977.4,61.4,18.0,51.9802,160.2155,10.0,4.5,2
-1.4,65.0,1031.8,10.8,10.2,51.2404,159.048,10.0,4.4,2
29.4,57.0,1005.8,92.4,7.4,54.9564,-156.255,27.9,3.1,2
4.6,73.0,1035.3,40.1,15.5,52.6161,160.9052,10.0,4.3,2
5.3,96.0,1006.4,78.2,7.0,40.768,-125.106333333333,9.22,4.51,2
34.1,25.0,1006.4,48.4,7.6,54.4327,-159.9333,33.513,3.6,1
28.0,30.0,977.0,35.4,11.9,53.4338,-163.6295,10.0,3.2,2
-2.7,30.0,1005.6,9.7,9.3,54.5944,-160.1164,35.0,3.0,1
35.9,77.0,1041.5,38.3,10.7,52.7541,160.9642,10.0,4.1,2
-4.1,77.0,980.8,29.6,2.3,50.9476,157.98,43.408,4.3,1
13.9,47.0,1022.8,49.4,4.1,-8.135,-74.4482,156.869,4.4,1
-2.8,95.0,988.5,50.4,1.0,51.6696,159.8556,10.0,4.3,2
12.9,60.0,1015.3,41.2,8.3,49.8497,155.8606,64.284,5.0,1
-3.4,30.0,979.7,89.9,4.6,49.6322,155.4731,10.0,4.2,2
0.7,36.0,961.2,6.1,14.8,52.7837,161.2096,10.0,4.5,2
35.9,93.0,1047.7,44.6,7.1,50.9869,157.2254,46.058,4.6,1
21.5,39.0,1019.1,73.6,19.2,-13.9845,-72.5574,101.337,4.3,2
-5.0,21.0,1022.6,28.1,18.3,51.0925,159.2291,26.201,4.5,2
30.3,95.0,973.7,50.5,11.7,-22.8304,-177.7355,390.205,4.1,2
6.8,100.0,1011.1,18.5,3.1,41.7958,82.0746,10.0,4.7,2
24.9,57.0,986.3,42.5,15.9,51.6158,160.3107,10.0,4.5,2
19.5,50.0,1010.2,25.3,2.9,52.3755,160.6875,10.0,4.8,2
12.9,55.0,961.6,86.2,17.1,51.6607,159.1769,10.0,4.7,2
28.7,29.0,1033.6,41.5,14.4,49.8,158.9046,10.0,4.4,2
-0.1,78.0,1004.4,41.7,16.3,40.0843,36.0123,10.0,4.1,2
19.6,45.0,983.5,72.2,13.4,-6.5702,149.0854,56.726,4.6,2
11.2,69.0,1012.7,80.2,8.6,42.9029,45.2572,10.0,4.2,2
38.6,84.0,1025.1,92.6,13.3,-60.0461,-61.4861,10.0,4.8,2
31.1,68.0,993.2,46.7,0.4,-5.465,150.9384,103.873,4.6,1
35.0,94.0,1022.8,88.1,13.6,34.3508,70.8207,10.0,4.3,2
30.3,86.0,1003.7,19.4,13.8,49.0365,157.5405,10.0,4.1,2
35.2,42.0,1038.3,12.3,13.9,18.1253,-68.32,88.0,3.77,2
26.1,55.0,1004.9,97.2,2.7,54.4755,-160.1282,18.575,3.1,2
11.3,61.0,980.2,79.8,2.3,0.6394,118.9349,10.0,4.2,2
17.3,54.0,1002.5,62.2,3.6,51.7599,160.1586,10.0,5.6,2
2.2,95.0,956.3,1.1,6.4,1.2212,124.5156,45.063,4.4,1
