temp_c,humidity,pressure_mb,wind_kph,precip_mm,label
36.8,68,1045.3,12.4,11.4,2
5.8,75,966.9,91.5,18.1,2
31.5,54,973.4,58.2,9.2,2
23.3,20,963.9,58.9,9.6,2
8.9,40,1040.6,30.2,7.5,1
16.7,73,983.5,82.8,5.0,2
24.1,90,1004.2,12.5,10.5,2
30.4,64,976.8,61.7,8.9,2
-0.1,59,1039.3,19.6,11.8,2
20.8,25,969.7,7.3,5.3,1
24.6,21,1011.2,87.8,5.8,2
1.1,78,958.7,17.8,11.5,2
29.2,49,1010.1,55.3,14.0,2
5.3,60,987.5,1.1,12.5,2
34.7,84,993.3,14.8,19.5,2
37.3,83,1020.8,42.5,0.5,1
30.5,65,1023.0,24.6,15.7,2
18.6,94,1044.6,10.5,0.9,1
5.9,22,1014.9,95.0,18.3,2
13.2,35,1033.0,81.3,8.9,2
4.7,73,1012.2,29.2,19.8,2
29.4,32,1001.6,30.9,0.8,1
2.4,100,975.2,41.2,7.9,1
35.9,82,966.4,88.1,5.4,2
10.7,82,977.5,19.3,13.0,2
6.2,60,969.6,41.7,8.5,1
-5.0,53,964.6,74.0,7.5,2
36.2,100,959.2,2.4,0.9,1
9.3,63,1004.7,40.4,19.6,2
13.1,77,1042.6,9.4,4.2,0
29.6,23,1035.8,97.1,12.7,2
4.5,87,957.5,54.5,12.2,2
18.7,22,958.1,75.0,13.5,2
-3.2,56,994.2,51.8,4.1,2
30.9,85,960.8,52.4,0.1,2
34.1,20,997.3,98.4,6.3,2
7.5,43,1017.7,20.7,13.4,2
27.0,71,1020.2,34.1,15.0,2
7.0,22,1012.4,62.4,16.2,2
32.6,45,951.3,45.8,8.5,1
38.4,31,967.5,71.4,2.6,2
-1.4,67,1018.7,80.0,1.1,2
-0.9,97,1046.9,64.2,2.0,2
-3.6,34,985.1,48.4,18.7,2
7.6,29,1016.7,57.1,1.0,2
6.3,76,1000.1,62.1,12.6,2
23.1,79,976.2,40.8,4.1,1
34.4,74,1006.7,19.5,17.0,2
34.1,27,1044.6,88.0,14.1,2
1.3,52,1012.0,90.8,13.5,2
5.3,97,1034.1,19.5,13.8,2
7.0,85,990.5,44.7,7.0,1
27.6,27,968.6,93.2,9.6,2
11.4,74,1023.1,75.5,17.4,2
0.9,61,970.7,66.1,18.4,2
25.1,33,969.4,96.0,5.6,2
9.0,31,1037.9,73.2,12.4,0
-4.0,51,983.0,16.7,6.5,1
2.6,87,1020.6,25.2,16.8,2
18.2,31,958.7,58.8,1.4,2
28.9,44,983.1,60.3,14.8,2
-3.0,28,1018.9,93.8,17.9,2
24.6,62,966.6,14.8,2.4,0
20.2,81,991.2,10.8,16.3,2
35.5,31,1036.4,92.1,9.1,2
-0.7,92,1001.4,55.0,2.0,2
28.4,81,979.6,93.1,6.9,2
11.6,39,1026.9,51.8,11.9,2
19.5,95,995.1,50.4,13.9,2
34.3,29,1001.1,95.2,11.6,2
15.4,84,953.5,53.9,6.2,2
35.0,73,978.6,52.5,1.7,2
30.1,37,971.6,22.8,8.2,1
17.0,81,1040.4,70.3,8.8,2
-4.7,26,1041.6,80.1,10.7,2
13.9,96,1033.2,50.7,12.7,2
10.6,27,992.9,86.1,17.8,2
17.7,56,1026.9,86.9,1.0,2
23.9,79,1045.3,97.9,13.1,2
17.2,87,980.0,95.0,2.5,2
-1.8,89,999.8,85.0,10.4,2
31.0,95,1008.6,41.1,8.6,1
17.5,80,977.6,97.4,2.9,2
12.0,29,985.6,80.3,16.4,2
38.4,52,990.2,15.1,10.0,1
29.4,57,1005.8,92.4,7.4,2
-4.1,68,979.0,22.4,2.5,0
-2.4,89,1049.0,59.4,6.7,2
15.8,69,952.1,3.4,9.3,1
13.0,56,1012.6,8.3,16.8,2
-1.0,90,1002.3,89.4,3.0,2
35.8,31,980.1,68.1,8.8,2
38.7,30,1041.5,62.6,13.0,2
20.7,72,950.6,25.2,8.2,1
34.5,60,982.7,27.9,11.4,2
14.0,41,1030.0,28.5,15.0,2
39.9,71,973.9,1.4,4.0,0
16.1,69,1013.7,40.2,5.9,1
20.6,91,976.7,38.1,4.7,1
-4.5,87,1025.3,66.7,7.0,2
-3.0,71,1020.6,70.9,2.3,2
16.4,46,966.6,87.3,6.4,2
13.7,60,983.8,11.3,9.8,1
38.8,21,971.2,3.7,19.5,2
34.9,47,1006.4,99.3,0.5,2
32.2,81,994.0,15.5,7.1,1
28.1,77,999.9,36.0,9.4,1
1.1,25,1011.3,57.7,16.0,2
29.6,66,978.8,87.6,7.1,2
-1.5,74,1044.6,14.2,19.8,2
-2.4,27,978.4,25.8,10.0,1
32.7,32,967.3,25.8,0.3,0
15.5,97,1030.0,52.7,14.9,2
26.6,42,956.6,56.4,13.0,2
5.8,51,1014.9,43.1,11.1,2
36.4,36,974.5,13.0,14.0,1
36.1,31,1019.4,45.6,18.8,2
31.7,76,1045.7,51.8,19.8,2
23.7,49,984.2,94.1,13.1,2
34.7,20,1025.9,21.4,6.0,1
24.8,58,1034.3,50.4,8.1,2
29.5,54,1027.7,21.8,7.2,1
2.6,52,1042.7,87.5,14.6,2
20.2,43,1026.0,59.1,19.9,2
10.7,54,995.5,86.3,16.6,2
5.2,70,964.2,61.8,8.6,2
13.0,45,1042.6,66.8,14.5,2
2.7,90,955.7,28.0,11.3,2
37.1,58,964.6,2.7,19.7,2
0.0,87,1031.9,89.6,14.1,2
18.9,38,982.5,32.0,13.1,2
-4.0,82,1031.7,93.0,12.7,2
26.6,31,959.7,54.6,19.8,2
5.0,46,1019.5,32.5,12.8,2
20.8,35,950.2,5.0,3.7,0
9.2,23,984.7,93.8,10.7,2
-2.3,58,1015.7,68.2,11.9,2
8.5,100,1031.3,56.0,0.8,2
11.4,85,976.1,57.9,6.2,2
-4.4,57,964.3,89.5,18.6,2
13.1,68,1033.3,37.4,12.9,2
13.9,68,1041.5,60.8,13.3,2
16.6,79,1031.9,18.5,13.0,2
-3.6,95,1008.1,41.0,0.5,1
24.0,49,996.6,81.1,19.4,2
14.7,55,976.3,81.8,0.9,2
35.5,71,1013.9,79.6,14.2,2
19.7,54,954.3,65.3,4.3,2
4.9,22,973.1,67.0,16.5,2
38.9,58,1033.1,22.4,3.7,0
39.4,27,1004.6,27.3,10.0,1
33.0,54,1003.7,11.7,15.9,2
9.4,58,1011.9,89.2,18.6,2
27.5,45,1022.7,98.7,17.3,2
21.7,48,993.8,38.3,19.3,2
28.0,52,961.4,27.9,6.9,1
34.1,47,967.2,72.0,10.5,2
30.4,92,1041.8,21.4,6.5,1
2.5,51,995.9,54.8,2.0,2
1.5,38,986.5,1.7,11.7,2
1.6,80,990.9,75.9,8.2,2
16.2,96,1028.9,27.0,1.0,1
24.8,31,992.8,50.3,15.9,2
32.7,35,1012.6,62.5,14.0,2
0.3,47,995.6,25.8,3.4,0
22.9,74,966.1,75.0,12.7,2
17.8,96,1032.4,91.0,6.6,2
2.4,22,984.5,3.2,12.7,2
13.2,54,1007.8,11.0,17.8,2
19.0,50,981.3,11.5,13.4,2
33.0,85,970.0,86.6,7.5,2
17.3,59,973.8,54.2,0.0,2
2.2,68,1027.0,74.2,16.5,2
5.9,76,960.4,50.9,0.5,2
9.5,37,1009.1,66.1,14.6,2
12.7,74,1043.8,51.1,4.6,2
24.0,73,1028.9,27.9,8.4,1
-4.3,82,955.3,71.5,15.7,2
16.1,99,1010.5,66.9,15.2,2
23.1,33,967.4,62.2,5.2,2
-1.1,33,1027.7,83.9,3.6,2
8.1,27,1029.3,36.7,3.1,1
12.8,41,962.2,4.2,16.2,2
6.5,36,1004.0,34.6,5.4,1
18.9,54,988.5,32.9,19.5,2
30.2,75,1003.6,86.1,8.4,2
19.8,62,988.9,29.2,17.8,2
-1.9,87,1035.4,2.1,17.1,2
7.6,39,999.9,40.7,5.7,1
32.1,47,1009.8,49.5,6.3,1
39.7,63,974.8,82.7,16.2,2
-4.1,48,995.9,31.2,15.3,2
4.9,28,952.7,39.8,13.8,2
23.0,61,977.9,92.6,18.6,2
27.3,22,1015.0,68.3,2.7,2
6.7,57,1039.8,30.5,5.3,1
31.7,81,1011.8,61.0,7.4,2
39.9,41,1049.3,76.8,11.3,2
5.2,79,1047.9,82.1,10.4,2
-2.9,72,1001.5,38.4,14.6,2
15.8,27,1012.5,87.7,19.9,2
15.5,61,1038.7,22.8,1.5,0
39.6,46,954.7,56.0,4.5,2
3.8,80,1020.9,11.0,4.7,0
22.6,84,965.0,76.6,8.9,2
28.6,85,989.5,35.5,10.1,2
24.8,40,1030.2,9.4,6.8,1
-2.3,60,991.9,81.6,5.5,0
2.3,54,1024.0,16.4,10.0,1
0.9,36,969.0,30.8,0.2,1
14.3,76,977.4,37.6,15.8,0
9.5,44,986.1,63.1,14.3,2
16.3,79,1038.4,30.1,4.3,1
15.6,36,980.8,32.7,19.0,2
15.2,30,1022.3,59.9,13.6,2
2.1,58,1049.0,10.4,15.0,0
18.0,38,1004.4,32.1,7.2,1
2.6,65,1001.1,2.3,13.5,2
9.2,75,984.2,94.3,13.6,2
18.7,43,999.6,57.0,4.0,2
18.3,90,1020.1,8.3,17.1,2
29.5,82,1033.4,70.9,3.6,2
-1.9,96,991.4,10.2,11.1,2
9.1,100,1011.6,71.5,17.2,2
-4.2,91,961.3,91.4,6.5,2
-1.2,63,980.9,96.6,5.3,2
-2.7,60,999.1,93.8,5.9,2
29.4,88,964.8,1.1,9.9,1
9.5,42,1025.9,98.3,1.7,2
30.3,54,968.1,19.4,6.4,1
26.2,99,1011.1,95.0,12.5,2
7.4,81,1022.2,96.0,4.7,2
3.4,61,976.1,30.3,10.3,2
10.5,78,957.0,17.3,19.3,2
-4.4,40,1049.8,84.1,19.8,2
6.4,28,1014.7,1.9,11.3,2
18.6,96,1049.2,9.6,18.4,2
-1.5,29,968.8,57.2,4.0,2
10.0,99,983.7,88.9,12.3,2
-2.0,70,956.9,24.9,18.5,2
27.0,73,963.9,80.5,8.1,2
21.0,48,1014.4,82.6,6.8,2
23.6,67,995.8,13.6,13.7,2
23.2,89,996.3,76.0,1.6,2
4.3,68,982.2,3.7,3.4,0
7.1,53,978.1,49.8,0.7,1
24.0,82,1044.9,4.2,1.0,0
22.2,43,1001.4,15.3,16.1,2
35.3,35,1027.6,95.4,5.1,2
20.0,51,988.1,32.6,3.9,1
17.0,69,1047.1,22.9,4.2,0
39.4,61,1033.0,59.6,11.0,2
35.2,90,970.1,37.3,9.0,1
4.0,68,978.7,35.2,7.4,1
0.2,75,1023.1,97.5,5.7,2
29.0,96,1048.0,87.5,16.7,2
-0.9,77,1033.0,71.9,3.7,2
9.9,48,1045.8,21.0,4.6,0
33.3,25,1001.1,25.0,14.9,2
30.6,72,967.4,83.7,2.0,2
35.5,36,1036.3,0.7,1.2,0
29.1,26,993.0,6.8,11.5,2
13.2,87,980.3,50.7,10.6,2
34.4,97,982.2,77.5,13.4,2
22.5,58,1017.2,22.0,17.2,2
14.5,57,1002.3,92.6,3.5,2
11.2,47,1005.3,0.1,8.2,1
24.6,41,1018.8,63.9,4.1,2
16.7,94,1019.6,72.2,14.9,2
10.3,63,1041.8,85.1,5.1,2
15.8,87,1022.7,51.6,6.3,2
23.7,85,981.9,99.3,8.2,2
35.1,55,1011.8,94.2,13.4,2
24.2,60,951.0,6.3,12.8,2
-1.1,78,1036.1,40.5,0.2,1
34.1,73,990.9,92.6,10.9,2
5.5,87,962.3,52.2,9.1,2
6.8,75,1036.9,62.2,15.5,2
14.4,45,1044.1,54.8,16.9,2
-3.6,72,970.5,68.8,19.2,2
25.8,29,996.5,52.2,15.0,2
26.4,55,983.5,30.5,4.0,0
16.1,65,1021.1,96.7,2.1,2
12.3,87,970.8,5.2,10.1,0
-4.2,99,973.3,10.3,18.8,2
21.7,91,1017.3,15.0,11.8,2
16.6,34,950.6,8.2,0.1,0
32.5,27,1025.7,61.0,1.4,2
36.2,38,963.8,37.2,5.2,0
28.1,62,999.8,97.5,7.6,2
1.3,100,1049.5,95.4,18.5,2
7.6,63,981.4,80.4,19.0,2
13.0,42,992.8,19.2,11.5,1
25.0,78,1047.3,46.1,3.3,1
35.1,77,1044.9,11.1,17.7,2
27.6,88,987.9,68.8,0.2,2
27.9,90,1046.8,30.1,2.2,1
22.5,39,982.6,37.0,13.6,2
24.2,64,993.5,60.6,12.2,0
7.4,79,966.6,76.5,16.9,2
29.0,53,1010.2,47.0,17.7,2
16.3,21,991.1,31.7,7.8,1
34.5,87,970.2,63.3,6.3,2
29.3,24,1027.6,95.8,4.2,2
21.6,65,989.2,37.6,4.2,1
27.5,32,1039.1,30.3,5.3,1
-2.4,44,981.8,2.2,0.7,0
31.8,40,978.0,49.2,9.5,1
20.0,20,976.9,36.0,5.1,1
39.1,62,1034.0,27.6,8.4,1
32.5,36,1037.0,45.7,17.7,2
25.3,81,998.8,90.8,3.3,2
27.7,34,955.5,48.6,7.4,1
-2.2,95,1009.4,5.8,1.7,0
35.2,100,1024.1,90.3,7.0,2
22.7,90,1037.7,12.8,1.4,1
0.5,22,1023.0,54.9,4.4,2
38.6,79,970.2,20.2,11.1,2
11.9,45,1048.1,15.5,5.0,0
-1.8,62,1029.4,48.0,4.1,1
7.6,76,950.0,17.1,18.7,2
10.4,50,1034.2,55.1,2.5,2
19.2,51,1041.1,13.0,6.5,1
9.3,80,1046.1,20.3,15.1,2
30.4,57,1041.6,11.9,12.3,2
7.0,84,1010.0,12.1,16.7,2
2.6,67,1037.3,11.4,10.6,2
29.2,99,999.5,51.8,12.2,2
37.1,29,952.1,77.3,3.7,1
38.2,56,952.6,55.6,8.0,2
-2.0,50,1044.3,53.5,11.8,2
7.1,88,1032.4,12.2,11.0,2
13.5,77,980.0,51.5,14.4,2
-4.2,64,1002.9,85.3,17.8,1
6.1,31,986.9,13.7,12.2,2
8.9,46,976.4,66.9,13.0,2
27.2,61,997.1,48.8,10.3,2
29.5,32,999.6,3.6,0.1,0
1.2,97,997.5,52.8,5.3,2
1.7,93,1016.4,86.7,6.0,2
39.2,78,970.9,98.9,6.1,2
26.3,33,968.9,8.9,17.5,2
39.8,55,1001.3,83.4,13.5,2
34.8,82,952.3,10.0,14.8,0
28.6,35,1037.3,11.3,16.5,2
22.7,76,1049.1,33.3,7.8,1
16.4,46,982.2,65.0,15.1,1
23.6,87,1031.9,86.4,19.7,2
-1.1,28,1021.1,55.6,3.0,2
38.9,41,1024.6,17.7,7.2,1
27.9,34,967.6,40.6,5.0,1
-2.4,41,966.9,84.2,12.5,2
12.3,28,988.5,79.3,9.4,2
29.6,75,980.8,22.4,20.0,2
39.0,30,969.0,19.3,10.1,2
-1.4,36,1037.3,8.8,14.6,2
16.8,75,965.0,15.3,4.3,0
28.3,64,954.0,14.0,17.2,2
18.1,98,1006.1,9.3,5.3,1
38.3,51,985.4,49.7,17.7,2
38.3,37,1003.7,87.6,0.8,2
-0.5,95,1048.6,72.1,11.8,2
17.9,62,1002.0,85.8,8.4,2
32.8,79,1012.9,30.6,9.9,1
27.0,88,1012.6,53.6,6.7,2
30.3,95,966.4,64.9,17.5,2
38.8,29,994.9,98.8,8.2,2
17.3,86,1047.8,5.7,7.8,1
27.7,33,1039.4,19.2,7.3,1
13.4,86,984.6,61.9,14.1,2
13.4,78,1015.0,97.5,0.6,2
35.3,98,955.2,93.1,17.5,2
4.0,83,996.1,23.5,12.2,2
6.1,51,973.4,26.8,0.4,0
1.7,29,1002.1,89.4,14.3,2
2.2,81,953.5,95.1,12.1,2
9.4,95,1003.0,73.2,8.3,2
17.0,54,978.3,95.0,6.7,2
37.9,46,987.1,33.1,18.0,2
32.8,34,1049.2,54.7,18.7,2
27.6,75,970.3,42.8,11.3,2
-3.8,26,1048.2,50.6,6.6,2
36.3,24,1012.0,27.7,16.8,2
6.9,100,974.4,25.0,8.8,1
17.9,41,1015.0,99.6,13.0,2
28.7,97,985.9,58.0,1.1,2
10.4,56,1005.0,24.6,11.0,2
18.7,38,994.1,38.7,17.5,1
7.5,81,1042.7,48.7,1.3,1
-2.3,61,1036.1,23.8,6.5,1
10.7,66,1019.0,97.5,5.4,2
25.4,88,1005.3,33.7,16.7,2
24.3,51,1006.4,96.5,8.5,2
-3.9,34,1037.2,96.2,18.5,2
22.6,39,977.4,60.6,5.9,2
-5.0,21,1022.6,28.1,18.3,2
30.4,90,981.3,71.0,7.2,2
-0.8,90,960.3,56.6,15.8,2
33.5,68,1046.6,79.7,0.6,2
4.6,56,1039.1,12.1,7.3,1
1.4,76,1047.3,61.2,3.1,2
23.8,86,995.5,0.6,2.1,1
0.7,36,961.2,6.1,14.8,2
10.5,94,961.0,81.7,12.0,2
5.7,69,959.8,72.0,19.9,2
2.0,50,1029.6,72.4,8.4,2
24.6,86,1013.5,74.8,8.1,2
27.5,40,982.6,11.4,0.9,0
3.8,60,989.1,5.6,7.1,1
18.7,40,990.8,64.0,1.3,2
29.3,96,1006.8,45.8,3.3,1
11.2,69,1012.7,80.2,8.6,2
-2.5,80,986.5,26.6,1.4,0
26.7,96,986.9,46.1,19.8,2
11.7,91,1041.7,42.3,11.2,2
6.7,100,1005.9,72.4,8.7,2
3.5,50,989.5,5.6,5.7,1
12.2,55,1007.7,51.2,9.5,2
15.1,94,1041.5,7.4,16.6,2
20.0,88,1009.3,11.7,14.0,2
18.6,75,973.8,55.3,19.4,2
30.6,99,954.0,55.8,11.6,2
-3.1,35,956.6,81.1,6.4,2
1.1,50,1013.2,50.9,5.4,2
14.5,82,1038.7,86.0,9.1,0
22.9,87,1012.6,40.9,17.0,2
20.0,66,960.0,64.7,9.1,2
32.7,34,984.2,94.6,6.2,2
25.8,23,962.3,68.4,16.8,2
35.4,44,1033.6,36.9,19.0,2
14.4,40,1042.3,96.4,18.7,2
-2.6,94,950.8,80.4,7.9,2
16.7,86,1002.7,55.5,7.0,2
37.1,34,996.5,35.5,18.4,2
23.6,98,991.8,89.5,12.4,2
17.8,67,1007.9,69.7,15.5,2
14.4,67,962.2,44.8,9.3,1
-4.8,38,991.5,32.4,0.8,1
9.6,42,1041.9,48.0,18.9,2
11.8,95,960.2,21.6,2.6,1
38.3,90,956.8,14.3,4.1,1
12.6,23,991.8,18.5,8.1,1
-2.9,26,1002.1,55.9,14.6,2
30.6,64,1046.3,13.1,6.4,1
29.0,98,1035.4,44.7,11.7,2
23.1,72,1024.5,64.5,9.7,2
26.8,71,999.5,28.1,7.3,1
29.7,79,1045.2,0.1,19.7,2
23.8,29,1018.7,64.2,20.0,2
15.3,27,1001.8,32.0,14.8,2
23.6,40,971.0,59.2,15.9,2
1.1,94,962.5,24.7,11.0,2
-4.0,40,965.6,45.3,18.7,2
10.9,21,1026.1,99.4,11.3,2
26.5,61,978.6,61.3,1.0,2
-2.4,26,957.3,87.5,19.6,2
22.1,32,1016.2,7.6,5.4,1
29.8,98,1019.8,22.4,0.2,1
27.6,70,1046.7,37.6,10.6,2
-2.0,93,986.4,50.9,9.2,2
11.9,43,1010.6,52.6,4.1,2
30.5,46,957.1,86.8,5.1,2
5.1,21,1028.9,37.8,5.5,1
35.2,100,1037.6,13.5,14.0,2
12.3,40,976.7,35.9,16.9,2
15.2,47,988.9,38.8,2.5,1
12.7,81,993.1,59.5,5.5,2
12.6,34,1049.5,2.5,11.1,2
18.3,100,961.7,19.4,3.2,1
4.1,34,997.1,90.2,1.8,2
5.2,57,1025.4,11.8,8.2,1
20.5,40,996.5,16.0,11.7,2
2.0,35,984.6,68.9,18.0,2
28.7,29,1033.6,41.5,14.4,2
16.6,35,958.4,98.1,16.5,2
16.9,41,964.4,65.2,4.5,2
11.1,72,965.1,20.9,19.9,2
14.5,40,964.6,90.7,3.3,2
13.3,38,1030.2,98.7,13.7,2
36.9,68,1040.6,88.2,11.1,2
16.1,28,981.9,79.4,19.9,2
3.9,34,1002.9,60.0,6.7,2
18.5,55,962.2,68.8,9.5,2
19.4,61,974.7,97.6,19.9,2
4.4,94,978.0,25.5,19.4,2
2.3,90,1049.5,8.6,8.3,1
9.4,79,1013.3,39.4,17.8,2
6.0,56,981.1,51.8,14.3,2
22.5,72,974.2,92.5,5.5,2
35.8,23,1026.6,96.6,10.8,2
25.6,86,1014.2,55.3,3.5,2
22.8,50,1035.9,37.7,0.4,1
10.3,36,1029.4,20.5,16.7,2
31.6,58,1024.2,59.4,15.5,2
-1.3,71,1028.7,17.3,17.2,2
17.1,94,1043.8,17.6,17.9,2
12.3,72,989.4,82.8,11.0,2
34.3,54,1006.7,77.4,4.9,2
17.4,41,1026.7,5.5,6.2,1
34.4,75,1047.2,5.5,7.1,1
33.0,71,1049.3,79.3,10.2,2
31.3,29,1004.7,51.2,5.7,2
23.8,79,993.8,1.0,11.1,2
30.2,73,967.5,51.9,9.5,2
3.6,52,1049.8,12.9,15.3,2
9.0,53,980.6,34.4,1.9,1
4.5,29,970.8,19.7,11.3,2
6.6,35,1026.9,22.3,7.7,1
32.1,92,999.0,9.8,2.3,1
29.2,79,1048.9,31.8,12.0,2
19.6,66,953.2,84.5,8.8,2
27.8,59,1049.5,44.9,0.4,1
-3.1,63,1033.3,6.3,2.9,0
34.8,77,969.6,15.8,9.3,1
5.4,71,993.8,68.6,12.6,2
32.2,69,1014.1,56.8,6.4,0
27.7,36,1046.3,24.2,9.4,1
32.3,71,1041.9,19.7,17.5,2
-2.0,47,993.1,73.6,10.2,2
22.4,66,985.7,65.4,15.0,2
17.2,97,979.6,94.6,7.4,2
5.5,70,999.3,65.6,19.8,2
24.1,25,1024.7,64.8,8.9,2
21.5,37,1011.7,48.8,8.0,1
-0.5,44,1043.8,11.7,0.3,0
27.8,36,1008.5,45.6,1.3,1
6.7,44,1008.2,95.2,15.1,2
36.7,66,1000.4,66.9,19.0,2
12.2,95,1003.2,4.2,14.0,0
5.7,78,1033.6,36.8,0.9,1
-1.5,99,1039.1,90.9,19.3,2
17.6,43,980.6,54.5,15.6,2
-4.9,47,1020.8,64.9,13.8,2
35.0,45,993.2,24.3,5.6,1
35.2,93,974.0,35.3,7.5,1
28.3,77,1040.9,80.6,2.0,2
7.4,71,1010.5,40.4,9.0,1
32.9,57,979.3,1.9,5.5,1
22.6,32,1013.3,81.1,6.5,2
38.4,82,1023.0,62.8,7.8,2
36.8,45,976.2,17.4,12.3,2
3.2,43,1035.9,45.4,8.3,0
-4.6,47,1026.6,73.1,11.7,2
21.4,51,1000.1,90.8,5.4,2
-1.6,27,1016.8,54.9,18.0,2
-2.4,50,991.1,35.3,12.3,2
-1.7,50,1025.4,24.3,14.3,2
10.6,87,1038.0,17.4,0.8,1
8.8,25,1040.2,6.5,18.6,2
37.7,28,966.1,83.9,12.6,2
23.8,52,966.7,34.8,18.7,0
36.5,90,976.3,65.9,5.2,2
36.2,32,991.7,48.9,16.8,2
20.3,76,971.9,79.8,4.0,2
19.4,75,1025.1,7.9,10.8,2
-1.2,72,1013.3,72.2,1.1,2
36.4,38,1031.2,96.4,10.2,2
14.5,32,1024.4,90.6,2.6,2
35.4,94,1046.8,49.2,6.8,1
21.8,60,1006.4,16.7,10.0,1
6.7,62,963.4,96.1,17.2,2
23.7,65,1038.1,55.5,9.0,2
18.7,63,1020.9,26.3,12.3,2
2.0,23,1008.8,26.8,11.1,2
19.4,31,952.5,85.0,8.5,2
35.0,59,1016.3,72.4,15.1,2
10.6,29,964.2,25.1,13.1,2
18.5,30,1046.6,40.9,11.1,2
2.2,26,963.7,23.6,3.6,2
10.7,66,977.4,75.7,4.8,2
39.6,38,1019.5,24.6,16.1,2
-3.0,67,950.7,27.1,16.1,2
33.4,61,977.5,30.6,7.7,1
7.7,55,1003.5,47.8,8.3,1
19.4,77,978.5,3.2,11.5,2
23.5,54,1043.0,20.9,7.8,1
-4.2,71,991.4,10.4,3.1,0
39.6,68,968.9,5.0,18.4,2
26.0,88,1027.0,78.2,15.2,2
15.7,71,1010.1,38.7,18.3,2
4.7,32,1013.4,28.3,4.0,0
13.6,50,986.0,69.1,13.0,2
4.0,70,984.6,37.5,4.4,1
10.8,83,1010.4,68.6,11.0,2
25.1,28,971.1,19.3,0.4,0
34.4,67,1033.1,51.7,14.3,2
34.9,56,950.3,77.5,16.0,2
38.6,23,958.7,55.9,13.2,2
5.7,64,979.8,18.5,17.8,2
5.3,28,1011.5,71.3,19.4,2
-1.0,57,996.3,2.7,19.9,2
15.1,88,1028.8,81.3,14.3,2
27.8,71,1012.4,9.0,8.5,1
4.7,85,1036.5,54.0,7.0,2
26.6,77,1030.6,14.8,2.0,0
24.7,61,1031.3,37.6,13.3,2
-3.9,87,1011.9,84.0,8.2,2
17.5,75,968.8,25.7,3.4,0
1.0,27,967.4,69.4,19.2,2
19.7,40,1021.7,63.1,19.5,2
14.0,45,1043.7,69.4,2.8,2
37.6,75,975.9,52.8,1.6,2
9.1,40,1036.9,72.0,7.0,2
-1.9,80,959.9,49.7,16.9,2
39.7,65,1018.9,44.8,14.3,2
10.6,26,997.2,59.0,13.0,2
29.2,27,1003.1,22.9,12.9,2
0.7,91,1047.0,46.1,8.4,1
17.4,70,1025.7,96.7,2.3,2
7.6,65,996.5,34.0,10.6,2
11.5,82,1008.0,20.3,0.3,0
2.4,75,957.6,37.2,12.6,2
31.4,24,1035.7,97.7,10.2,2
4.3,53,957.7,72.3,3.2,2
27.3,62,1002.3,44.5,5.2,1
34.0,93,951.3,18.3,16.0,2
38.5,48,1003.1,81.6,10.6,2
18.3,70,997.0,25.3,0.3,0
31.5,58,1006.7,65.0,5.5,2
10.7,48,992.5,94.5,7.0,2
16.0,43,1037.0,9.5,17.8,2
-3.2,41,1039.8,20.9,5.9,1
6.4,92,974.5,28.5,1.2,1
15.0,75,1024.7,34.8,13.9,2
33.8,25,975.6,99.6,2.8,2
2.1,62,989.5,41.8,4.3,1
0.1,93,1013.7,55.0,17.8,2
13.5,55,1018.1,48.8,8.0,1
-2.8,90,965.9,20.4,4.3,1
-3.0,58,1031.3,42.5,8.8,1
1.4,74,1028.0,42.0,19.8,2
7.7,96,986.4,69.1,8.9,2
35.2,84,966.5,93.7,9.8,2
-1.6,38,1008.7,69.2,7.8,2
17.0,86,970.6,4.1,12.2,2
9.8,55,1027.8,36.3,13.8,2
36.0,48,1031.0,0.2,7.2,1
5.9,82,965.0,31.9,13.5,2
33.7,76,956.1,31.8,4.9,1
-3.6,28,957.1,88.8,5.6,2
26.1,31,1011.2,36.7,3.3,1
2.1,31,1004.7,54.4,1.6,2
12.7,57,1044.0,26.8,10.8,2
8.0,33,1033.2,67.1,7.4,2
31.1,44,995.0,35.1,19.8,2
30.9,96,962.4,56.3,14.7,2
28.9,36,952.0,12.6,15.4,2
5.5,88,1031.1,3.8,2.4,1
4.7,66,1039.4,41.5,13.5,2
-1.6,44,980.4,50.5,13.4,2
0.1,78,951.2,89.0,10.8,2
0.2,39,984.6,62.8,3.2,2
35.9,49,1001.7,82.0,6.0,2
27.1,77,1003.5,68.8,4.4,2
36.5,40,982.9,18.1,19.8,2
19.0,24,990.8,13.7,4.1,0
-3.9,90,955.6,80.3,19.1,2
3.6,86,1011.9,61.0,9.7,2
38.7,91,986.8,3.0,10.3,2
14.4,32,1010.2,57.2,18.3,2
27.0,50,1015.1,27.8,11.2,2
20.1,86,1021.1,64.7,7.1,2
30.9,30,999.0,88.1,2.0,0
36.0,82,971.1,65.8,15.5,2
38.5,31,1006.4,45.1,15.1,2
4.9,80,1008.0,27.2,4.0,0
19.1,51,1029.3,15.9,11.6,2
23.8,40,971.0,97.9,7.9,2
-3.1,30,950.1,39.9,18.6,2
21.0,99,968.3,74.7,11.3,2
-4.9,47,1043.5,94.8,4.4,2
20.9,25,954.9,84.6,0.1,2
21.2,32,1025.3,74.9,14.2,2
39.2,98,1040.8,28.0,0.9,1
15.9,36,1001.7,42.4,18.8,2
22.4,53,983.8,54.0,1.6,2
